wavelength, width, xyz sum, x, y, z
473, 23.81366211296655, 0.05, 0.0062559020702467215, 0.008904467755029361, 0.03491160286273067
474, 23.971142558111357, 0.05, 0.0062632468198081225, 0.009248098368322556, 0.034544041506408676
475, 24.12912057262978, 0.05, 0.0062758728409967185, 0.009599866385225756, 0.03416893794658338
476, 24.287599310693736, 0.05, 0.006294140253448472, 0.009959641770756457, 0.03378702113699859
477, 24.446581956562724, 0.05, 0.006318401127941818, 0.01032727786719246, 0.033398997126825716
478, 24.606071724967727, 0.05, 0.006348998765481886, 0.010702611722267392, 0.03300554851692354
479, 24.76607186150127, 0.05, 0.006386266988175241, 0.011085464470794322, 0.032607334038437
480, 24.846264340599998, 0.05, 0.006397592507788331, 0.011422039775525689, 0.03213078741680823
481, 25.007036183298716, 0.05, 0.006447950511998182, 0.011818475175670612, 0.031724164993958456
482, 25.168326645742855, 0.05, 0.006505898854600832, 0.012221833898865678, 0.031314622577946816
483, 25.24916740708812, 0.05, 0.006535260962850517, 0.012575921298088873, 0.03082610812877513
484, 25.411242103296672, 0.05, 0.006607993189637363, 0.012991640917597268, 0.030411691430644327
485, 25.57384387261553, 0.05, 0.0066891357170686646, 0.01341356928065442, 0.029995990405438436
486, 25.655343483162085, 0.05, 0.006738836053387073, 0.01378339719575551, 0.029500670031330604
487, 25.73697615435635, 0.05, 0.00679503561692327, 0.014157654178056478, 0.02900359729659999
488, 25.900642421604807, 0.05, 0.006900279422311666, 0.014595267360648043, 0.028585693220555236
489, 25.9826768944778, 0.05, 0.006971212107327913, 0.014978279145806364, 0.02808742481885579
490, 26.064846181664304, 0.05, 0.007049242493192213, 0.01536506795812529, 0.027588913218429878
491, 26.147150726997744, 0.05, 0.007134549818928082, 0.015755409834848213, 0.027090635976137187
492, 26.229590976506934, 0.05, 0.007227303037723458, 0.016149073530720814, 0.026593051695876956
493, 26.31216737843058, 0.05, 0.007327660492511252, 0.01654582088634989, 0.026096599970073617
494, 26.394880383231907, 0.05, 0.007435769606304153, 0.016945407210070065, 0.02560170137324338
495, 26.477730443613385, 0.05, 0.007551766587617308, 0.01734758167198735, 0.025108757504644825
496, 26.560718014531602, 0.05, 0.0076757761513370475, 0.017752087708866517, 0.024618151077022546
497, 26.643843553212278, 0.05, 0.007807911255418274, 0.01815866343853463, 0.024130246048469424
498, 26.643843553212278, 0.05, 0.007895006526496723, 0.01850416896031131, 0.023559705760912958
499, 26.727107519165337, 0.05, 0.008042643430194679, 0.01891386226096585, 0.02307793857021591
500, 26.727107519165337, 0.05, 0.008143553113116448, 0.019261601399871636, 0.02251364052863927
501, 26.81051037420019, 0.05, 0.008307060696062608, 0.019673417898091527, 0.022039440401514863
502, 26.81051037420019, 0.05, 0.008422176299172194, 0.020022472500736712, 0.021482966451810328
503, 26.894052582441063, 0.05, 0.008601836651452198, 0.020435385982124233, 0.021017618979908302
504, 26.894052582441063, 0.05, 0.008731469582586977, 0.02078480575641255, 0.020470407647092407
505, 26.894052582441063, 0.05, 0.008868086357483852, 0.021134017428727895, 0.019928332646849175
506, 26.97773461034255, 0.05, 0.00907185372109107, 0.0215465714832935, 0.01947840327544617
507, 26.97773461034255, 0.05, 0.009223320526730335, 0.02189469215937635, 0.018947540770702362
508, 26.97773461034255, 0.05, 0.009381923552443203, 0.022241890239524307, 0.01842280194092146
509, 26.97773461034255, 0.05, 0.009547700835426625, 0.02258792731060364, 0.01790450108212101
510, 26.97773461034255, 0.05, 0.009720680259694152, 0.022932562480771947, 0.01739293386410177
511, 26.97773461034255, 0.05, 0.009900879416765344, 0.023275552684557048, 0.016888377353925677
512, 26.97773461034255, 0.05, 0.010088305480116399, 0.023616652994786207, 0.016391090082607758
513, 26.894052582441063, 0.05, 0.010218545086594871, 0.023892013983036368, 0.015817052556787378
514, 26.894052582441063, 0.05, 0.010419888370076714, 0.024228670501731064, 0.015335587832889113
515, 26.894052582441063, 0.05, 0.01062844283741813, 0.02456270509747846, 0.014862114066849407
516, 26.81051037420019, 0.05, 0.010778483422322797, 0.02483050333890089, 0.014314603672710017
517, 26.81051037420019, 0.05, 0.01100090592876311, 0.025158646991868257, 0.01385840295245657
518, 26.727107519165337, 0.05, 0.011164074620162907, 0.02542024686038355, 0.013330255263900446
519, 26.727107519165337, 0.05, 0.011400243842192034, 0.025741528544214586, 0.01289213223162311
520, 26.643843553212278, 0.05, 0.011576476079352749, 0.025995974318665044, 0.012384314290383159
521, 26.60226350923598, 0.05, 0.011792625326380894, 0.02627797646861456, 0.011926206378389516
522, 26.560718014531602, 0.05, 0.01201532890888654, 0.02655574745845262, 0.011478209758235134
523, 26.477730443613385, 0.05, 0.01221078974797989, 0.02679769739995636, 0.011002944457052057
524, 26.394880383231907, 0.05, 0.012412518254592133, 0.02703502564815333, 0.010539299934136768
525, 26.31216737843058, 0.05, 0.01262045361000823, 0.027267488794532443, 0.010087433790695162
526, 26.229590976506934, 0.05, 0.012834523140316842, 0.027494843452203762, 0.009647477215599738
527, 26.147150726997744, 0.05, 0.013054642275486463, 0.027716846667261544, 0.009219535308548668
528, 26.064846181664304, 0.05, 0.013280714530260232, 0.027933256340889067, 0.008803687484893418
529, 25.9826768944778, 0.05, 0.013512631506634492, 0.028143831661176982, 0.008399987959008398
530, 25.81874232139289, 0.05, 0.013682737767188804, 0.02828605423610311, 0.007943994377654825
531, 25.73697615435635, 0.05, 0.013926013412429885, 0.0284842853248336, 0.007566285203619654
532, 25.655343483162085, 0.05, 0.014174753648822761, 0.028675963786750535, 0.007200766245906771
533, 25.492476889646763, 0.05, 0.014361582025652426, 0.028798594794578792, 0.006788184723758449
534, 25.411242103296672, 0.05, 0.014620854605373006, 0.028976487325449152, 0.00644858650327807
535, 25.24916740708812, 0.05, 0.01481819582239178, 0.02908479908624232, 0.0060655025311434204
536, 25.08761637801579, 0.05, 0.015020659981274831, 0.02918553500615327, 0.005698067610090284
537, 25.007036183298716, 0.05, 0.015294501675514953, 0.029340988490487333, 0.0053975766620305956
538, 24.846264340599998, 0.05, 0.015506415572449857, 0.029425944779755978, 0.005059017187982597
539, 24.68600779315258, 0.05, 0.015722864013866217, 0.02950259252705457, 0.004735662391634038
540, 24.526263248326618, 0.05, 0.015943622595580433, 0.0295706930767568, 0.0044272984415625926
541, 24.367027444950633, 0.05, 0.016168452732567954, 0.0296300145376355, 0.004133679457068565
542, 24.208297152912, 0.05, 0.016397102067120767, 0.02968033259649719, 0.0038545296279579046
543, 24.050069172763845, 0.05, 0.016629304911054677, 0.029721431336452334, 0.003589545438328317
544, 23.892340335338073, 0.05, 0.016864782718854325, 0.029753104055511608, 0.003338397976267561
545, 23.73510750136449, 0.05, 0.017103244588514692, 0.02977515408092469, 0.003100735310907035
546, 23.578367561095913, 0.05, 0.017344387786743156, 0.029787395574427434, 0.0028761849180046215
547, 23.422117433939153, 0.05, 0.017587898295127503, 0.02978965432334118, 0.0026643561351620453
548, 23.18865397475497, 0.05, 0.017769392676206745, 0.029716879899025644, 0.0024348269500219844
549, 23.033615090842567, 0.05, 0.0180168200784299, 0.02969839740897042, 0.002248929009933067
550, 22.879055462358917, 0.05, 0.018265598690600966, 0.029669474597781423, 0.0020744433516371045
551, 22.724972135488514, 0.05, 0.018515374524797616, 0.02962999223250162, 0.0019109289422589932
552, 22.494733816151104, 0.05, 0.018702348497810734, 0.029513545837672284, 0.0017347306232881735
553, 22.34182849821006, 0.05, 0.01895313195897024, 0.029452300704956896, 0.001593300968671532
554, 22.189389355742126, 0.05, 0.019203789504109153, 0.029380225047310495, 0.0014614339329353909
555, 21.961598528949093, 0.05, 0.019390788567021262, 0.029229768083398642, 0.0013199706751375296
556, 21.810312483122242, 0.05, 0.019640094733745065, 0.0291355225485614, 0.0012071706856058263
557, 21.659482806150965, 0.05, 0.01988809264643333, 0.02903033674357116, 0.0011025284124101574
558, 21.509106752953198, 0.05, 0.020134382940649936, 0.028914212268831768, 0.0010056072147380988
559, 21.35918160314037, 0.05, 0.02037856221569175, 0.028787168996096447, 0.000915978803194037
560, 21.135133431388564, 0.05, 0.020557186745205607, 0.028579772482107947, 0.0008205423654142402
561, 20.98632379773626, 0.05, 0.02079589898913624, 0.028430664235051483, 0.0007452344455393129
562, 20.83795573634616, 0.05, 0.021031257584419812, 0.028270814128832696, 0.0006759397127038703
563, 20.69002663435891, 0.05, 0.02126284854905217, 0.028100317294669438, 0.000612276863069828
564, 20.542533902037846, 0.05, 0.02149025644030165, 0.027919286830624754, 0.0005538784049490356
565, 20.468950371465034, 0.05, 0.02177633921286616, 0.027799038319884926, 0.0005087356747920071
566, 20.322107387799548, 0.05, 0.021994215785239492, 0.02759765551645621, 0.00045911367552636936
567, 20.175694398845128, 0.05, 0.022206670020266047, 0.027386165660773863, 0.00041379046316684454
568, 20.029708893678393, 0.05, 0.022413284593967634, 0.027164747790714375, 0.00037245628194589053
569, 19.95687566885519, 0.05, 0.02267722585655216, 0.02700576948474805, 0.00034070979843405896
570, 19.884148383305472, 0.05, 0.02293463359119079, 0.02683760412820334, 0.00031140379834369993
571, 19.739010400407402, 0.05, 0.023121488054186238, 0.026588044426633962, 0.00027934062073889723
572, 19.666599091589156, 0.05, 0.02336460522532766, 0.026401927818926113, 0.0002548270763244352
573, 19.594292499089175, 0.05, 0.023599982919884736, 0.026207153461757525, 0.0002322687039304402
574, 19.449992254632427, 0.05, 0.02376345320983981, 0.02593127809795942, 0.00020765046255621125
575, 19.449992254632427, 0.05, 0.02404592673020648, 0.025792385614409278, 0.00019248079168607014
576, 19.377998001733047, 0.05, 0.024255704556811187, 0.025572786942488046, 0.00017500161107421045
577, 19.306107263251672, 0.05, 0.02445616770193942, 0.025345319294841934, 0.0001589778166349835
578, 19.306107263251672, 0.05, 0.024710581371800763, 0.02518261902084867, 0.0001471165233374762
579, 19.23431974194646, 0.05, 0.024891271345935252, 0.02493997867805119, 0.000133453352861912
580, 19.23431974194646, 0.05, 0.02512500593143242, 0.024762253865026562, 0.00012336808862147675
581, 19.16263514185403, 0.05, 0.02528443914580938, 0.024505247866119118, 0.00011175102166533205
582, 19.16263514185403, 0.05, 0.02549602954974532, 0.024313248146214453, 0.00010319998031135812
583, 19.16263514185403, 0.05, 0.025695938366225444, 0.02411428318193806, 0.00009526404852907604
584, 19.23431974194646, 0.05, 0.025946629534120576, 0.023979774632135596, 0.00008972065479537531
585, 19.23431974194646, 0.05, 0.02612200308128372, 0.023767171334005556, 0.00008276977957326276
586, 19.306107263251672, 0.05, 0.026346997571414035, 0.023618784023130442, 0.00007793452313820336
587, 19.306107263251672, 0.05, 0.026496617924676908, 0.023393259834930742, 0.00007185307666846666
588, 19.377998001733047, 0.05, 0.026694766950780154, 0.023231690114914456, 0.00006764009061012992
589, 19.449992254632427, 0.05, 0.026878938809357197, 0.023063621323466434, 0.00006367299120449877
590, 19.522090320477492, 0.05, 0.027048917172145217, 0.022889235249726757, 0.000059937701699643824
591, 19.594292499089175, 0.05, 0.027204512417225764, 0.02270871809165959, 0.000056420919570574044
592, 19.739010400407402, 0.05, 0.02740570039632638, 0.02259074401173518, 0.00005428823127148401
593, 19.811526729289724, 0.05, 0.02753173546943676, 0.02239817046692933, 0.000051111669076247665
594, 19.95687566885519, 0.05, 0.027702292979464985, 0.0222677576589155, 0.0000492061288241048
595, 20.029708893678393, 0.05, 0.02779838355975634, 0.02206391510020863, 0.00004633547926190189
596, 20.175694398845128, 0.05, 0.02793809420413879, 0.021921874743481968, 0.00004463260823885252
597, 20.395474972497034, 0.05, 0.028120024118806732, 0.021840682036494655, 0.000044001451147585816
598, 20.616225882952875, 0.05, 0.028285299934119056, 0.02175324632573182, 0.000043410361619899314
599, 20.763936477824448, 0.05, 0.02837741608483123, 0.02159405349758865, 0.00004187647596439469
600, 20.912084734357308, 0.05, 0.028454191224956408, 0.021429849138792173, 0.00004041205788589107
601, 21.209704660722068, 0.05, 0.02862741010100204, 0.021390996336471207, 0.000040892166468856814
602, 21.35918160314037, 0.05, 0.02867330607733054, 0.021216779697375076, 0.00003950613177841828
603, 21.659482806150965, 0.05, 0.028814092664920705, 0.021167065831883988, 0.000040046173201041924
604, 21.961598528949093, 0.05, 0.028938558930789202, 0.021112038268311772, 0.00004063515808554804
605, 22.113343713706797, 0.05, 0.028939915893604888, 0.0209243740526089, 0.00003933061950749052
606, 22.41822270711272, 0.05, 0.029034205810870333, 0.02086019606082219, 0.00003997868747702602
607, 22.724972135488514, 0.05, 0.029113525431085207, 0.020791612639535426, 0.000040677971900352424
608, 23.033615090842567, 0.05, 0.029178392739878257, 0.020718935154272804, 0.00004143021342745569
609, 23.344175095474597, 0.05, 0.02922934166807472, 0.020642470735214604, 0.00004223728318660455
610, 23.73510750136449, 0.05, 0.029318293178924464, 0.02062523067127397, 0.00004418117016692873
611, 24.12912057262978, 0.05, 0.02939358498158815, 0.020604501438959734, 0.000046266454807976254
612, 24.446581956562724, 0.05, 0.029405476387004775, 0.02051818188966944, 0.00004731011542418729
613, 24.846264340599998, 0.05, 0.029455916757551905, 0.02049161941460152, 0.000049645548063022364
614, 25.24916740708812, 0.05, 0.029494713138765845, 0.020462579373804204, 0.000052148862223706755
615, 25.655343483162085, 0.05, 0.0295225459018068, 0.020431387292412683, 0.000054831354105360726
616, 26.064846181664304, 0.05, 0.029540087451893366, 0.02039835812123825, 0.00005770506017759817
617, 26.560718014531602, 0.05, 0.029596795024927684, 0.020426000832855926, 0.00006232606594072091
618, 26.894052582441063, 0.05, 0.02954693280260725, 0.020327993785421872, 0.00006407820043093275
619, 27.398258535772374, 0.05, 0.02958593262421742, 0.02035347643930328, 0.00006932216685676512
620, 27.907600801122022, 0.05, 0.029616804282124324, 0.02037840199217699, 0.00007504526951395472
621, 28.336052437377095, 0.05, 0.02959233343424795, 0.020340651910107577, 0.00007928746861071515
622, 28.76820724517809, 0.05, 0.029561387342283852, 0.02030275360715893, 0.00008382337478101693
623, 29.291772238542862, 0.05, 0.029572332550933757, 0.02032755212947166, 0.00009090206212826293
624, 29.82087770506971, 0.05, 0.029577761236485, 0.020352928227684274, 0.00009861684321717538
625, 30.35564216090711, 0.05, 0.02957828054329183, 0.0203791407152654, 0.00010702054724412152
626, 30.89618796611789, 0.05, 0.029574471085957916, 0.0204064351770647, 0.00011616995222750871
627, 31.25982593257188, 0.05, 0.029471871949262162, 0.020308453505545932, 0.0001201343911800639
628, 31.810290207990345, 0.05, 0.029461085632460693, 0.02033817341742401, 0.00013049017787889822
629, 32.36688222643255, 0.05, 0.029447508804606354, 0.0203696118140575, 0.00014175458996809926
630, 32.92973995266428, 0.05, 0.029431622228333988, 0.020402967374720117, 0.00015400254981872102
631, 33.49900606392055, 0.05, 0.029413882463935715, 0.02043842794684203, 0.00016731578779313362
632, 34.07482816699851, 0.05, 0.029394722791523963, 0.02047617109842184, 0.00018178396757815616
633, 34.657359027997266, 0.05, 0.029374554252129866, 0.0205163646813879, 0.0001975060838467044
634, 35.148040100413496, 0.05, 0.02930582234784371, 0.02049421059931826, 0.00020967062056609373
635, 35.64358429538619, 0.05, 0.02923651978897033, 0.02047428553463775, 0.00022266156143297582
636, 36.24479394372628, 0.05, 0.029215327051841596, 0.020522152136337214, 0.00024204181602170523
637, 36.85332072473905, 0.05, 0.02919454064648635, 0.02057303728520468, 0.00026313957252414974
638, 37.46934494414107, 0.05, 0.02917448048944582, 0.020627069588686098, 0.0002861269346138884
639, 37.88428508487583, 0.05, 0.029057677701923926, 0.02055163173988333, 0.0002975362982135495
640, 38.513224195218825, 0.05, 0.029039602111962083, 0.020611654931774474, 0.000323832138292016
641, 39.15017548409032, 0.05, 0.02902310434639786, 0.02067516007870563, 0.0003526013747412462
642, 39.68723757566096, 0.05, 0.028958847115578577, 0.020674938553225112, 0.00037575374398421315
643, 40.230131074263404, 0.05, 0.028896171809536908, 0.02067774841395339, 0.00040078193356146783
644, 40.8894812883611, 0.05, 0.02888552974869675, 0.02075160198905277, 0.00043735678402450777
645, 41.333928659223396, 0.05, 0.02877643553774099, 0.020692769652564065, 0.0004573427716685903
646, 42.00809617608775, 0.05, 0.028770695879827515, 0.02077371185209695, 0.0005001202061078794
647, 42.46264476115035, 0.05, 0.028665576601562215, 0.020720815118315257, 0.0005243361291262968
648, 43.152310867767135, 0.05, 0.02866560318637703, 0.020809161716077332, 0.0005747704312594221
649, 43.61743050088281, 0.05, 0.02856520898415938, 0.020762449903499045, 0.0006043493310239455
650, 44.32332457817207, 0.05, 0.028571849211187654, 0.020858512038605576, 0.0006642384738174735
651, 44.799518653734836, 0.05, 0.0284769098206166, 0.020818230087653402, 0.0007005805964424855
652, 45.28029158870693, 0.05, 0.028384488273784623, 0.020780935070941305, 0.0007401015809471905
653, 45.88783247783257, 0.05, 0.02834851739000135, 0.02081766794181945, 0.0007998601722652806
654, 46.502846381915155, 0.05, 0.028316330858482154, 0.02085821666113708, 0.0008656721422404254
655, 47.00036292457356, 0.05, 0.028233417405193827, 0.02083085808785907, 0.0009187951587260278
656, 47.50287971724863, 0.05, 0.028153657005520034, 0.020806697241528463, 0.0009766659503090943
657, 48.01049829044952, 0.05, 0.0280772002260645, 0.02078578695857476, 0.0010397048860767539
658, 48.65235562848357, 0.05, 0.02806055089259324, 0.02084108792558504, 0.001131370024235524
659, 49.17184082094035, 0.05, 0.027991727183996694, 0.02082723711641526, 0.0012074807877624175
660, 49.69678002585134, 0.05, 0.027926670434969606, 0.0208168242163682, 0.0012902430264071332
661, 50.22728898145211, 0.05, 0.027865529735401327, 0.020809915787280163, 0.0013801631768125596
662, 50.62889756631533, 0.05, 0.027749697080258495, 0.02073203985704079, 0.0014486390848851961
663, 51.169443371526114, 0.05, 0.0276961924220129, 0.020731913348113976, 0.0015526880578564922
664, 51.715896898135625, 0.05, 0.027647031925597403, 0.020735504330050204, 0.001665406225329224
665, 52.12969236332861, 0.05, 0.027541624002562635, 0.02066705692991536, 0.0017531269453953128
666, 52.68680119099069, 0.05, 0.027500902380542654, 0.0206778547961694, 0.0018828112321189073
667, 53.10874462328393, 0.05, 0.027402811764120343, 0.020615871620528685, 0.0019848664765151325
668, 53.534279106679364, 0.05, 0.027308193490441158, 0.020557005637536218, 0.0020938392834341855
669, 53.96346629124894, 0.05, 0.027217147978786414, 0.020501315099434533, 0.002210049351590098
670, 54.54150741130274, 0.05, 0.027194091900210104, 0.020526974221096474, 0.002376949662054243
671, 54.83305342684239, 0.05, 0.027046169731920266, 0.020399712246905635, 0.0024654579243945252
672, 55.273584910950134, 0.05, 0.026966430877246872, 0.02035393617905733, 0.002605290203751781
673, 55.71803228181245, 0.05, 0.02689065271633421, 0.020311608620294686, 0.0027536249357583463
674, 56.16646578095046, 0.05, 0.026818929225621936, 0.020272809275457288, 0.002910769137621878
675, 56.618957556946356, 0.05, 0.026751353385649965, 0.02023762298294935, 0.0030770237426776255
676, 56.92290986076547, 0.05, 0.026619061789043424, 0.020124969209153132, 0.0031979717028130447
677, 57.38233116348578, 0.05, 0.02655923510809931, 0.02009667623025004, 0.003381065667897611
678, 57.69097411883983, 0.05, 0.026433260279722932, 0.01999000587152054, 0.0035155185510538645
679, 58.15754049028404, 0.05, 0.026381494357396392, 0.01996891053048749, 0.0037163359560002645
680, 58.47102114096382, 0.05, 0.026262107021249755, 0.019868463550070308, 0.0038649687545865923
681, 58.786479600627054, 0.05, 0.02614571350814628, 0.019770965868834624, 0.004020086022263617
682, 59.18362227632389, 0.05, 0.026069260276729844, 0.01971868168596037, 0.004214687697547782
683, 59.58394467101095, 0.05, 0.02599674359512263, 0.019670054945305566, 0.004417935375213528
684, 59.90652643508538, 0.05, 0.025890489152636746, 0.01958229317703612, 0.004594950696659718
685, 60.2312029006128, 0.05, 0.02578745908739971, 0.019497716199947918, 0.004778906433235085
686, 60.558001449602074, 0.05, 0.025687707109031257, 0.019416384148865772, 0.004969893299737877
687, 60.88695000450419, 0.05, 0.0255912860470582, 0.019338359274556228, 0.005167995104046742
688, 61.13508947161065, 0.05, 0.025458862669771043, 0.019219632726926162, 0.0053348128536495985
689, 61.38446654716261, 0.05, 0.025329052014837056, 0.01910373322796737, 0.005507228911667283
690, 61.71891595470244, 0.05, 0.025242077577627347, 0.019035329006894725, 0.005725225751992337
691, 62.05561756376964, 0.05, 0.025158630482381233, 0.018970479108937267, 0.005950586539931625
692, 62.22482246298166, 0.05, 0.024996705722793944, 0.018818626773307014, 0.006099902453342865
693, 62.564959829119296, 0.05, 0.024919586865805123, 0.018760346102389837, 0.006338220213402394
694, 62.821589990445304, 0.05, 0.024804280209433517, 0.01865984702248277, 0.006540689688125712
695, 63.07954413094667, 0.05, 0.024691836052359632, 0.01856245483705568, 0.006748954685950869
696, 63.33883598256493, 0.05, 0.02458229273625105, 0.018468217088691587, 0.00696302932324905
697, 63.599479491991595, 0.05, 0.02447568790052116, 0.018377182182095605, 0.0071829226612191615
698, 63.773999738980024, 0.05, 0.024328604956475177, 0.018242177764318964, 0.007362531238904908
699, 64.03692760165337, 0.05, 0.024227573868848235, 0.018157343387329005, 0.007593323554475918
700, 64.30124539781077, 0.05, 0.024129588273795657, 0.018075852934117252, 0.007829933432475083
701, 64.47823673306698, 0.05, 0.023990027693004574, 0.017949542352905922, 0.008024223656335086
702, 64.65585681328537, 0.05, 0.02385279152811927, 0.01782601873231896, 0.008223040647956169
703, 64.92347565021497, 0.05, 0.023763310379887884, 0.01775409683533049, 0.008475554848860298
704, 65.1925345954408, 0.05, 0.023677007495809522, 0.017685709449647303, 0.008733822034316063
705, 65.37271497060573, 0.05, 0.02354767238800496, 0.017571330637532898, 0.008947186208784798
706, 65.55354699411515, 0.05, 0.023420781969603493, 0.01745987594299837, 0.009165014533159403
707, 65.7350353966441, 0.05, 0.023296364815843164, 0.01735137763168385, 0.009387285751808212
708, 65.91718496056914, 0.05, 0.023174448824506214, 0.01724586800920728, 0.009613975736332835
709, 66.10000052072466, 0.05, 0.023055061240690136, 0.01714337941201818, 0.009845057482117938
710, 66.28348696517278, 0.05, 0.02293822868126551, 0.017043944196887532, 0.010080501108794502
711, 66.46764923598761, 0.05, 0.022823977158970877, 0.01694759472904797, 0.01032027386460149
712, 66.55998536564584, 0.05, 0.022663542937414315, 0.01680266312065156, 0.010510483457968485
713, 66.74517076252006, 0.05, 0.022554158203624084, 0.016712242791219127, 0.010758343941668526
714, 66.8380212998807, 0.05, 0.02239796459297741, 0.016572744603038866, 0.010955850340298279
715, 67.02424125442981, 0.05, 0.02229354466648696, 0.016488362759957246, 0.01121166819712258
716, 67.21115735996018, 0.05, 0.022191826707694588, 0.016407216613633556, 0.011471628218578512
717, 67.3048780996777, 0.05, 0.022042331086860906, 0.016276159499977697, 0.011679989202179289
718, 67.3987748408877, 0.05, 0.0218949179456374, 0.01614781665497115, 0.011891746087155422
719, 67.58709898066154, 0.05, 0.021800701998487028, 0.016075834713010773, 0.012163017358366767
720, 67.68152771505495, 0.05, 0.021657818374926655, 0.015953210142014552, 0.012381698579379761
721, 67.77613512265684, 0.05, 0.02151708849631474, 0.015833365594388464, 0.012603681935504778
722, 67.96588867108443, 0.05, 0.021430564668959345, 0.01577077157370013, 0.012885883409950769
723, 67.96588867108443, 0.05, 0.021242183192868407, 0.015602100466319735, 0.013057426509011283
724, 68.15636509191782, 0.05, 0.02116064290070368, 0.015545629983307824, 0.013346440479643295
725, 68.25187610472378, 0.05, 0.021029032755652963, 0.0154373441243475, 0.013581474351859284
726, 68.34756991383799, 0.05, 0.020899684665801613, 0.015331941414794784, 0.01381962885814135
727, 68.44344722030156, 0.05, 0.020772619057673865, 0.015229441342119673, 0.014060865104148815
728, 68.53950872919627, 0.05, 0.02064785577329519, 0.015129863065401922, 0.014305142843251547
729, 68.53950872919627, 0.05, 0.020471468908168606, 0.014977149777926621, 0.014494321289053307
730, 68.63575514967549, 0.05, 0.02035110438639959, 0.014883234615810391, 0.014744428171320873
731, 68.73218719499576, 0.05, 0.020233100825092373, 0.014792295585410772, 0.014997457600343963
732, 68.73218719499576, 0.05, 0.020062848791136918, 0.01464773410567233, 0.015195064021269194
733, 68.82880558254847, 0.05, 0.019949365515166906, 0.014562562532883638, 0.015453700901557713
734, 68.92561103389178, 0.05, 0.019838296630493572, 0.014480418269009263, 0.015715130682300026
735, 68.92561103389178, 0.05, 0.019674382527605047, 0.01434416328526788, 0.015920879278222187
736, 69.0226042747831, 0.05, 0.019567944880303844, 0.01426788426626893, 0.016187675167088945
737, 69.0226042747831, 0.05, 0.019408316519120797, 0.014137228613520018, 0.016398706366426544
738, 69.11978603521166, 0.05, 0.01930658054419911, 0.014066876265020206, 0.01667070310360876
739, 69.11978603521166, 0.05, 0.01915132260491527, 0.013941883064000883, 0.01688688058017131
740, 69.11978603521166, 0.05, 0.018998221603843353, 0.013819717994662603, 0.017105626812546425
741, 69.21715704943145, 0.05, 0.018903546545968007, 0.013758244983130283, 0.01738508518472927
742, 69.21715704943145, 0.05, 0.01875493884761694, 0.013641832614211261, 0.01760876742571579
743, 69.21715704943145, 0.05, 0.01860855454128191, 0.013528294422772728, 0.01783491986561146
744, 69.21715704943145, 0.05, 0.01846441640325418, 0.013417645640927203, 0.018063510156579986
745, 69.31471805599453, 0.05, 0.018379304240427177, 0.01336811928173707, 0.01835231615390769
746, 69.31471805599453, 0.05, 0.01823980951465271, 0.013263332999823761, 0.018585543870891907
747, 69.31471805599453, 0.05, 0.01810261993339463, 0.013161476970326862, 0.018821101591247332
748, 69.31471805599453, 0.05, 0.017967755738207473, 0.013062564637106453, 0.01905895399207725
749, 69.21715704943145, 0.05, 0.017778169960299697, 0.012908243468165841, 0.01924184698941777
750, 69.21715704943145, 0.05, 0.017647950820337648, 0.012815225074379962, 0.019484344812651502
751, 69.21715704943145, 0.05, 0.01752011916631217, 0.012725189810469639, 0.01972903383984106
752, 69.21715704943145, 0.05, 0.01739469262468461, 0.012638149259795353, 0.019975875908043696
753, 69.21715704943145, 0.05, 0.017271688189950736, 0.012554114563749523, 0.020224832114994137
754, 69.11978603521166, 0.05, 0.01709392611853899, 0.012414796258782545, 0.020419629227495063
755, 69.11978603521166, 0.05, 0.01697577752109378, 0.012336782651212533, 0.02067289122119677
756, 69.11978603521166, 0.05, 0.01686010310118113, 0.012261807209859466, 0.020928153427688865
757, 69.0226042747831, 0.05, 0.01668976818776385, 0.012131727080451304, 0.021129835492027363
758, 69.0226042747831, 0.05, 0.01657906388124539, 0.012062838689704572, 0.021389188247585796
759, 68.92561103389178, 0.05, 0.01641383952451306, 0.011939043755496842, 0.021595398425369075
760, 68.92561103389178, 0.05, 0.01630817797249003, 0.011876282538143778, 0.02185869556378123
761, 68.82880558254847, 0.05, 0.016148158225188707, 0.011758819282790217, 0.022069303715792576
762, 68.73218719499576, 0.05, 0.015990849282927825, 0.011644639516499891, 0.02228221436271093
763, 68.73218719499576, 0.05, 0.01589287830247586, 0.011591131156144912, 0.02255126498731813
764, 68.63575514967549, 0.05, 0.015740908745968226, 0.01148334547244543, 0.02276837305579771
765, 68.53950872919627, 0.05, 0.01559172323753045, 0.011378874568646261, 0.02298768539405177
766, 68.53950872919627, 0.05, 0.015501587779798596, 0.011334690361308918, 0.023262148901950937
767, 68.34756991383799, 0.05, 0.015301802158691282, 0.011179914667972109, 0.023432790183291283
768, 68.34756991383799, 0.05, 0.015216981680474612, 0.011141978096359391, 0.023710846922334796
769, 68.15636509191782, 0.05, 0.015023300019478693, 0.010994318632509615, 0.0238863088306989
770, 68.15636509191782, 0.05, 0.014943855829316118, 0.010962653587562463, 0.024167809443703375
771, 67.96588867108443, 0.05, 0.014756384631947927, 0.010822141140886494, 0.024347962283955027
772, 67.8709218809018, 0.05, 0.014627319687928329, 0.010741098103220825, 0.02458174991279657
773, 67.77613512265684, 0.05, 0.014501206523504208, 0.010663424719544469, 0.024817462497388157
